Date;Code;PVP;Description1;Description2;Type;
2020/04/12;"00098792";"60.32€";"DERIVACIÓN DOBLE 87,5º EPDM AISI316 DN75";"DERIVACIÓN DOBLE 87,5º - AISI316";"ACO PIPE";
2020/04/12;"00419162";"60.69€";"DERIVACIÓN ESQUINA 87,5º EPDM AISI304 DN50";"DERIVACIÓN ESQUINA 87,5º - AISI304";"ACO PIPE";
2020/04/12;"00417025";"61.11€";"ABRAZADERA PRESIÓN PIPE DN50 AISI316";"ABRAZADERA DE PRESIÓN - AISI316";"ACO PIPE";
2020/04/12;"00419732";"61.27€";"CODO TUBERIA 87,5º EPDM AISI304 DN125";"CODO 87,5º - AISI304";"ACO PIPE";
2020/04/12;"00098678";"61.80€";"CONECTOR DE EXPANSIÓN EPDM AISI316 DN160";"CONECTOR DE EXPANSIÓN - AISI316";"ACO PIPE";
2020/04/12;"00098722";"61.80€";"CODO TUBERIA 30º EPDM AISI304 DN160";"CODO 30º - AISI304";"ACO PIPE";
2020/04/12;"00098994";"61.84€";"TAPON ACO PIPE AISI316 DN200";"TAPÓN - AISI316";"ACO PIPE";
2020/04/12;"00098900";"62.36€";"DERIVACIÓN DOBLE 87,5º C/REDUCTOR EPDM AISI304 DN110-75";"DERIVACIÓN DOBLE 87,5º C/REDUCTOR - AISI304";"ACO PIPE";
2020/04/12;"00419435";"62.65€";"MANGUITO REPARACIÓN ACO PIPE EPDM DN200";"MANGUITO DE REPARACIÓN - AISI304";"ACO PIPE";
2020/04/12;"00419140";"62.66€";"TAPON C/ABRAZADERA ACO PIPE AISI316 DN110";"TAPÓN CON ABRAZADERA - AISI316";"ACO PIPE";
2020/04/12;"00098786";"63.03€";"DERIVACIÓN SIMPLE 87,5º EPDM AISI316 DN110";"DERIVACIÓN SIMPLE 87,5º - AISI316";"ACO PIPE";
2020/04/12;"00419752";"63.84€";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR EPDM AISI304 DN125-75";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR - AISI304";"ACO PIPE";
2020/04/12;"00400677";"64.26€";"DERIVACIÓN DOBLE 45º C/REDUCTOR EPDM AISI304 DN110-50";"DERIVACIÓN DOBLE 45º C/REDUCTOR - AISI304";"ACO PIPE";
2020/04/12;"00419150";"65.22€";"CODO TUBERIA 45º+45º EPDM AISI304 DN110";"CODO 45º+45º - AISI304";"ACO PIPE";
2020/04/12;"00098946";"65.29€";"DERIVACIÓN DOBLE 87,5º C/REDUCTOR EPDM AISI316 DN110-50";"DERIVACIÓN DOBLE 87,5º C/REDUCTOR - AISI316";"ACO PIPE";
2020/04/12;"00419210";"65.55€";"DERIVACIÓN ESQUINA 87,5º EPDM AISI316 DN50";"DERIVACIÓN ESQUINA 87,5º - AISI316";"ACO PIPE";
2020/04/12;"00400679";"65.64€";"DERIVACIÓN DOBLE 45º C/REDUCTOR EPDM AISI316 DN110-50";"DERIVACIÓN DOBLE 45º C/REDUCTOR - AISI316";"ACO PIPE";
2020/04/12;"00098802";"65.71€";"DERIVACIÓN SIMPLE 45º EPDM AISI304 DN110";"DERIVACIÓN SIMPLE 45º - AISI304";"ACO PIPE";
2020/04/12;"00098915";"67.36€";"TUBERIA ACCESO PIPE EPDM AISI304 DN110";"TUBERIA DE ACCESO - AISI304";"ACO PIPE";
2020/04/12;"00419431";"67.50€";"MANGUITO UNIÓN ACO PIPE EPDM DN200";"MANGUITO DE UNIÓN - AISI304";"ACO PIPE";
2020/04/12;"00098780";"67.75€";"CODO TUBERIA 15º EPDM AISI316 DN160";"CODO 15º - AISI316";"ACO PIPE";
2020/04/12;"00098866";"68.00€";"DERIVACIÓN SIMPLE 87,5º C/CODO EPDM AISI316 DN75";"DERIVACIÓN SIMPLE 87,5º C/CODO - AISI316";"ACO PIPE";
2020/04/12;"00098808";"68.67€";"DERIVACIÓN DOBLE 45º EPDM AISI304 DN75";"DERIVACIÓN DOBLE 45º - AISI304";"ACO PIPE";
2020/04/12;"00419734";"68.88€";"CODO TUBERIA 87,5º EPDM AISI316 DN125";"CODO 87,5º - AISI316";"ACO PIPE";
2020/04/12;"00098858";"69.65€";"DERIVACIÓN DOBLE 45º EPDM AISI316 DN75";"DERIVACIÓN DOBLE 45º - AISI316";"ACO PIPE";
2020/04/12;"00098816";"71.20€";"DERIVACIÓN SIMPLE 87,5º C/CODO EPDM AISI304 DN75";"DERIVACIÓN SIMPLE 87,5º C/CODO - AISI304";"ACO PIPE";
2020/04/12;"00098772";"71.48€";"CODO TUBERIA 30º EPDM AISI316 DN160";"CODO 30º - AISI316";"ACO PIPE";
2020/04/12;"00098852";"73.03€";"DERIVACIÓN SIMPLE 45º EPDM AISI316 DN110";"DERIVACIÓN SIMPLE 45º - AISI316";"ACO PIPE";
2020/04/12;"00098902";"74.55€";"DERIVACIÓN DOBLE 87,5º C/REDUCTOR EPDM AISI316 DN110-75";"DERIVACIÓN DOBLE 87,5º C/REDUCTOR - AISI316";"ACO PIPE";
2020/04/12;"00419754";"76.10€";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR EPDM AISI316 DN125-75";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR - AISI316";"ACO PIPE";
2020/04/12;"00098744";"76.24€";"DERIVACIÓN DOBLE 87,5º EPDM AISI304 DN110";"DERIVACIÓN DOBLE 87,5º - AISI304";"ACO PIPE";
2020/04/12;"00419764";"76.27€";"DERIVACIÓN SIMPLE 45º C/REDUCTOR EPDM AISI304 DN125-75";"DERIVACIÓN SIMPLE 45º C/REDUCTOR - AISI304";"ACO PIPE";
2020/04/12;"00419399";"76.34€";"CODO TUBERIA 15º EPDM AISI304 DN200";"CODO 15º - AISI304";"ACO PIPE";
2020/04/12;"00419437";"76.70€";"MANGUITO REPARACIÓN ACO PIPE EPDM DN200";"MANGUITO DE REPARACIÓN - AISI316";"ACO PIPE";
2020/04/12;"00400681";"77.12€";"DERIVACIÓN DOBLE 45º C/REDUCTOR EPDM AISI304 DN110-75";"DERIVACIÓN DOBLE 45º C/REDUCTOR - AISI304";"ACO PIPE";
2020/04/12;"00419756";"77.86€";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR EPDM AISI304 DN125-110";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR - AISI304";"ACO PIPE";
2020/04/12;"00419164";"78.93€";"DERIVACIÓN ESQUINA 87,5º EPDM AISI304 DN75";"DERIVACIÓN ESQUINA 87,5º - AISI304";"ACO PIPE";
2020/04/12;"00417016";"79.00€";"ABRAZADERA PRESIÓN PIPE DN125 AISI304";"ABRAZADERA DE PRESIÓN - AISI304";"ACO PIPE";
2020/04/12;"00098978";"81.41€";"AMPLIACIÓN EXCÉNTRICA PIPE AISI316 EPDM DN50-110";"AMPLIACIÓN EXCÉNTRICA - AISI316";"ACO PIPE";
2020/04/12;"00400683";"81.84€";"DERIVACIÓN DOBLE 45º C/REDUCTOR EPDM AISI316 DN110-75";"DERIVACIÓN DOBLE 45º C/REDUCTOR - AISI316";"ACO PIPE";
2020/04/12;"00419766";"82.19€";"DERIVACIÓN SIMPLE 45º C/REDUCTOR EPDM AISI316 DN125-75";"DERIVACIÓN SIMPLE 45º C/REDUCTOR - AISI316";"ACO PIPE";
2020/04/12;"00419403";"82.58€";"CODO TUBERIA 30º EPDM AISI304 DN200";"CODO 30º - AISI304";"ACO PIPE";
2020/04/12;"00098965";"82.79€";"TUBERIA ACCESO PIPE EPDM AISI316 DN110";"TUBERIA DE ACCESO - AISI316";"ACO PIPE";
2020/04/12;"00419811";"82.79€";"AMPLIACIÓN CONCÉNTRICA PIPE AISI316 EPDM DN125-160";"AMPLIACIÓN CONCÉNTRICA - AISI316";"ACO PIPE";
2020/04/12;"00417017";"82.82€";"ABRAZADERA PRESIÓN PIPE DN125 AISI316";"ABRAZADERA DE PRESIÓN - AISI316";"ACO PIPE";
2020/04/12;"00419141";"83.58€";"TAPON C/ABRAZADERA ACO PIPE AISI316 DN160";"TAPÓN CON ABRAZADERA - AISI316";"ACO PIPE";
2020/04/12;"00419433";"84.20€";"MANGUITO UNIÓN ACO PIPE EPDM DN200";"MANGUITO DE UNIÓN - AISI316";"ACO PIPE";
2020/04/12;"00419004";"84.44€";"CODO TUBERIA 45º+45º EPDM AISI316 DN110";"CODO 45º+45º - AISI316";"ACO PIPE";
2020/04/12;"00098822";"85.43€";"SIFÓN EPDM AISI304 DN50";"Sifón - AISI304";"ACO PIPE";
2020/04/12;"00098714";"88.63€";"CODO TUBERIA 45º EPDM AISI304 DN160";"CODO 45º - AISI304";"ACO PIPE";
2020/04/12;"00419407";"88.67€";"CODO TUBERIA 45º EPDM AISI304 DN200";"CODO 45º - AISI304";"ACO PIPE";
2020/04/12;"00419212";"88.99€";"DERIVACIÓN ESQUINA 87,5º EPDM AISI316 DN75";"DERIVACIÓN ESQUINA 87,5º - AISI316";"ACO PIPE";
2020/04/12;"00098872";"89.55€";"SIFÓN EPDM AISI316 DN50";"Sifón - AISI316";"ACO PIPE";
2020/04/12;"00098794";"90.68€";"DERIVACIÓN DOBLE 87,5º EPDM AISI316 DN110";"DERIVACIÓN DOBLE 87,5º - AISI316";"ACO PIPE";
2020/04/12;"00419768";"91.13€";"DERIVACIÓN SIMPLE 45º C/REDUCTOR EPDM AISI304 DN125-110";"DERIVACIÓN SIMPLE 45º C/REDUCTOR - AISI304";"ACO PIPE";
2020/04/12;"00419748";"91.31€";"DERIVACIÓN SIMPLE 87,5º EPDM AISI304 DN125";"DERIVACIÓN SIMPLE 87,5º - AISI304";"ACO PIPE";
2020/04/12;"00400691";"94.44€";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR EPDM AISI304 DN160-110";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR - AISI304";"ACO PIPE";
2020/04/12;"00419758";"94.69€";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR EPDM AISI316 DN125-110";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR - AISI316";"ACO PIPE";
2020/04/12;"00419401";"95.15€";"CODO TUBERIA 15º EPDM AISI316 DN200";"CODO 15º - AISI316";"ACO PIPE";
2020/04/12;"00098810";"95.50€";"DERIVACIÓN DOBLE 45º EPDM AISI304 DN110";"DERIVACIÓN DOBLE 45º - AISI304";"ACO PIPE";
2020/04/12;"00419783";"95.96€";"TUBERIA ACCESO PIPE EPDM AISI304 DN125";"TUBERIA DE ACCESO - AISI304";"ACO PIPE";
2020/04/12;"00098818";"96.10€";"DERIVACIÓN SIMPLE 87,5º C/CODO EPDM AISI304 DN110";"DERIVACIÓN SIMPLE 87,5º C/CODO - AISI304";"ACO PIPE";
2020/04/12;"00419983";"98.98€";"ABRAZADERA PRESIÓN PIPE DN200 AISI316";"ABRAZADERA DE PRESIÓN - AISI316";"ACO PIPE";
2020/04/12;"00098706";"99.76€";"CODO TUBERIA 87,5º EPDM AISI304 DN160";"CODO 87,5º - AISI304";"ACO PIPE";
2020/04/12;"00098868";"101.91€";"DERIVACIÓN SIMPLE 87,5º C/CODO EPDM AISI316 DN110";"DERIVACIÓN SIMPLE 87,5º C/CODO - AISI316";"ACO PIPE";
2020/04/12;"00098764";"101.98€";"CODO TUBERIA 45º EPDM AISI316 DN160";"CODO 45º - AISI316";"ACO PIPE";
2020/04/12;"00419770";"102.15€";"DERIVACIÓN SIMPLE 45º C/REDUCTOR EPDM AISI316 DN125-110";"DERIVACIÓN SIMPLE 45º C/REDUCTOR - AISI316";"ACO PIPE";
2020/04/12;"00419750";"102.37€";"DERIVACIÓN SIMPLE 87,5º EPDM AISI316 DN125";"DERIVACIÓN SIMPLE 87,5º - AISI316";"ACO PIPE";
2020/04/12;"00419405";"103.56€";"CODO TUBERIA 30º EPDM AISI316 DN200";"CODO 30º - AISI316";"ACO PIPE";
2020/04/12;"00098824";"104.97€";"SIFÓN EPDM AISI304 DN75";"Sifón - AISI304";"ACO PIPE";
2020/04/12;"00098860";"106.06€";"DERIVACIÓN DOBLE 45º EPDM AISI316 DN110";"DERIVACIÓN DOBLE 45º - AISI316";"ACO PIPE";
2020/04/12;"00098896";"106.94€";"AMPLIACIÓN EXCÉNTRICA PIPE AISI316 EPDM DN110-160";"AMPLIACIÓN EXCÉNTRICA - AISI316";"ACO PIPE";
2020/04/12;"00419760";"107.51€";"DERIVACIÓN SIMPLE 45º EPDM AISI304 DN125";"DERIVACIÓN SIMPLE 45º - AISI304";"ACO PIPE";
2020/04/12;"00417030";"109.83€";"ABRAZADERA PRESIÓN PIPE DN160 AISI304";"ABRAZADERA DE PRESIÓN - AISI304";"ACO PIPE";
2020/04/12;"00419166";"110.53€";"DERIVACIÓN ESQUINA 87,5º EPDM AISI304 DN110";"DERIVACIÓN ESQUINA 87,5º - AISI304";"ACO PIPE";
2020/04/12;"00419409";"111.91€";"CODO TUBERIA 45º EPDM AISI316 DN200";"CODO 45º - AISI316";"ACO PIPE";
2020/04/12;"00419411";"112.72€";"CODO TUBERIA 87,5º EPDM AISI304 DN200";"CODO 87,5º - AISI304";"ACO PIPE";
2020/04/12;"00400693";"112.82€";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR EPDM AISI316 DN160-110";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR - AISI316";"ACO PIPE";
2020/04/12;"00417131";"115.12€";"TAPON ACO PIPE AISI316 DN250";"TAPÓN - AISI316";"ACO PIPE";
2020/04/12;"00098756";"116.91€";"CODO TUBERIA 87,5º EPDM AISI316 DN160";"CODO 87,5º - AISI316";"ACO PIPE";
2020/04/12;"00098738";"117.12€";"DERIVACIÓN SIMPLE 87,5º EPDM AISI304 DN160";"DERIVACIÓN SIMPLE 87,5º - AISI304";"ACO PIPE";
2020/04/12;"00098874";"117.47€";"SIFÓN EPDM AISI316 DN75";"Sifón - AISI316";"ACO PIPE";
2020/04/12;"00400699";"118.18€";"DERIVACIÓN SIMPLE 45º C/REDUCTOR EPDM AISI304 DN160-110";"DERIVACIÓN SIMPLE 45º C/REDUCTOR - AISI304";"ACO PIPE";
2020/04/12;"00419785";"121.56€";"TUBERIA ACCESO PIPE EPDM AISI316 DN125";"TUBERIA DE ACCESO - AISI316";"ACO PIPE";
2020/04/12;"00419762";"122.30€";"DERIVACIÓN SIMPLE 45º EPDM AISI316 DN125";"DERIVACIÓN SIMPLE 45º - AISI316";"ACO PIPE";
2020/04/12;"00400695";"123.07€";"DERIVACIÓN DOBLE 87,5º C/REDUCTOR EPDM AISI304 DN160-110";"DERIVACIÓN DOBLE 87,5º C/REDUCTOR - AISI304";"ACO PIPE";
2020/04/12;"00417031";"126.79€";"ABRAZADERA PRESIÓN PIPE DN160 AISI316";"ABRAZADERA DE PRESIÓN - AISI316";"ACO PIPE";
2020/04/12;"00419214";"127.73€";"DERIVACIÓN ESQUINA 87,5º EPDM AISI316 DN110";"DERIVACIÓN ESQUINA 87,5º - AISI316";"ACO PIPE";
2020/04/12;"00400701";"130.64€";"DERIVACIÓN SIMPLE 45º C/REDUCTOR EPDM AISI316 DN160-110";"DERIVACIÓN SIMPLE 45º C/REDUCTOR - AISI316";"ACO PIPE";
2020/04/12;"00419441";"134.13€";"AMPLIACIÓN CONCÉNTRICA PIPE AISI316 EPDM DN160-200";"AMPLIACIÓN CONCÉNTRICA - AISI316";"ACO PIPE";
2020/04/12;"00098788";"136.98€";"DERIVACIÓN SIMPLE 87,5º EPDM AISI316 DN160";"DERIVACIÓN SIMPLE 87,5º - AISI316";"ACO PIPE";
2020/04/12;"00098826";"138.81€";"SIFÓN EPDM AISI304 DN110";"Sifón - AISI304";"ACO PIPE";
2020/04/12;"00419415";"142.40€";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR EPDM AISI304 DN200-160";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR - AISI304";"ACO PIPE";
2020/04/12;"00419413";"143.46€";"CODO TUBERIA 87,5º EPDM AISI316 DN200";"CODO 87,5º - AISI316";"ACO PIPE";
2020/04/12;"00400697";"146.17€";"DERIVACIÓN DOBLE 87,5º C/REDUCTOR EPDM AISI316 DN160-110";"DERIVACIÓN DOBLE 87,5º C/REDUCTOR - AISI316";"ACO PIPE";
2020/04/12;"00419152";"147.93€";"CODO TUBERIA 45º+45º EPDM AISI304 DN160";"CODO 45º+45º - AISI304";"ACO PIPE";
2020/04/12;"00417137";"152.73€";"ABRAZADERA PRESIÓN PIPE DN250 AISI316";"ABRAZADERA DE PRESIÓN - AISI316";"ACO PIPE";
2020/04/12;"00400703";"155.89€";"DERIVACIÓN DOBLE 45º C/REDUCTOR EPDM AISI304 DN160-110";"DERIVACIÓN DOBLE 45º C/REDUCTOR - AISI304";"ACO PIPE";
2020/04/12;"00098804";"156.14€";"DERIVACIÓN SIMPLE 45º EPDM AISI304 DN160";"DERIVACIÓN SIMPLE 45º - AISI304";"ACO PIPE";
2020/04/12;"00098746";"156.60€";"DERIVACIÓN DOBLE 87,5º EPDM AISI304 DN160";"DERIVACIÓN DOBLE 87,5º - AISI304";"ACO PIPE";
2020/04/12;"00417020";"157.91€";"DERIVACIÓN ESQUINA 87,5º EPDM AISI304 DN125";"DERIVACIÓN ESQUINA 87,5º - AISI304";"ACO PIPE";
2020/04/12;"00419419";"166.98€";"DERIVACIÓN SIMPLE 87,5º EPDM AISI304 DN200";"DERIVACIÓN SIMPLE 87,5º - AISI304";"ACO PIPE";
2020/04/12;"00098876";"167.79€";"SIFÓN EPDM AISI316 DN110";"Sifón - AISI316";"ACO PIPE";
2020/04/12;"00400705_1";"170.61€";"DERIVACIÓN DOBLE 45º C/REDUCTOR EPDM AISI316 DN160-110";"DERIVACIÓN DOBLE 45º C/REDUCTOR - AISI316";"ACO PIPE";
2020/04/12;"00098854";"172.41€";"DERIVACIÓN SIMPLE 45º EPDM AISI316 DN160";"DERIVACIÓN SIMPLE 45º - AISI316";"ACO PIPE";
2020/04/12;"00419417";"174.62€";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR EPDM AISI316 DN200-160";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR - AISI316";"ACO PIPE";
2020/04/12;"00419144";"177.05€";"CODO TUBERIA 45º+45º EPDM AISI316 DN160";"CODO 45º+45º - AISI316";"ACO PIPE";
2020/04/12;"00417021";"180.77€";"DERIVACIÓN ESQUINA 87,5º EPDM AISI316 DN125";"DERIVACIÓN ESQUINA 87,5º - AISI316";"ACO PIPE";
2020/04/12;"00098796";"181.03€";"DERIVACIÓN DOBLE 87,5º EPDM AISI316 DN160";"DERIVACIÓN DOBLE 87,5º - AISI316";"ACO PIPE";
2020/04/12;"00419423";"183.46€";"DERIVACIÓN SIMPLE 45º C/REDUCTOR EPDM AISI304 DN200-160";"DERIVACIÓN SIMPLE 45º C/REDUCTOR - AISI304";"ACO PIPE";
2020/04/12;"00098917";"204.73€";"TUBERIA ACCESO PIPE EPDM AISI304 DN160";"TUBERIA DE ACCESO - AISI304";"ACO PIPE";
2020/04/12;"00419168";"204.96€";"DERIVACIÓN ESQUINA 87,5º EPDM AISI304 DN160";"DERIVACIÓN ESQUINA 87,5º - AISI304";"ACO PIPE";
2020/04/12;"00419676";"207.34€";"TUBERIA ACCESO PIPE EPDM AISI304 DN200";"TUBERIA DE ACCESO - AISI304";"ACO PIPE";
2020/04/12;"00098820";"207.87€";"DERIVACIÓN SIMPLE 87,5º C/CODO EPDM AISI304 DN160";"DERIVACIÓN SIMPLE 87,5º C/CODO - AISI304";"ACO PIPE";
2020/04/12;"00419421";"212.55€";"DERIVACIÓN SIMPLE 87,5º EPDM AISI316 DN200";"DERIVACIÓN SIMPLE 87,5º - AISI316";"ACO PIPE";
2020/04/12;"00419425";"216.18€";"DERIVACIÓN SIMPLE 45º C/REDUCTOR EPDM AISI316 DN200-160";"DERIVACIÓN SIMPLE 45º C/REDUCTOR - AISI316";"ACO PIPE";
2020/04/12;"00098812";"218.92€";"DERIVACIÓN DOBLE 45º EPDM AISI304 DN160";"DERIVACIÓN DOBLE 45º - AISI304";"ACO PIPE";
2020/04/12;"00419427";"221.92€";"DERIVACIÓN SIMPLE 45º EPDM AISI304 DN200";"DERIVACIÓN SIMPLE 45º - AISI304";"ACO PIPE";
2020/04/12;"00098870";"224.77€";"DERIVACIÓN SIMPLE 87,5º C/CODO EPDM AISI316 DN160";"DERIVACIÓN SIMPLE 87,5º C/CODO - AISI316";"ACO PIPE";
2020/04/12;"00417143";"234.82€";"CONECTOR DE EXPANSIÓN EPDM AISI316 DN250";"CONECTOR DE EXPANSIÓN - AISI316";"ACO PIPE";
2020/04/12;"00419216";"240.23€";"DERIVACIÓN ESQUINA 87,5º EPDM AISI316 DN160";"DERIVACIÓN ESQUINA 87,5º - AISI316";"ACO PIPE";
2020/04/12;"00098862";"246.78€";"DERIVACIÓN DOBLE 45º EPDM AISI316 DN160";"DERIVACIÓN DOBLE 45º - AISI316";"ACO PIPE";
2020/04/12;"00419268";"251.46€";"ANTI-RATAS PIPE AISI304 EPDM DN110-250";"ANTI-RATAS - AISI304";"ACO PIPE";
2020/04/12;"00098967";"254.91€";"TUBERIA ACCESO PIPE EPDM AISI316 DN160";"TUBERIA DE ACCESO - AISI316";"ACO PIPE";
2020/04/12;"00417139";"262.70€";"MANGUITO REPARACIÓN ACO PIPE EPDM DN250";"MANGUITO DE REPARACIÓN - AISI316";"ACO PIPE";
2020/04/12;"00417133";"262.98€";"AMPLIACIÓN CONCÉNTRICA PIPE AISI316 EPDM DN200-250";"AMPLIACIÓN CONCÉNTRICA - AISI316";"ACO PIPE";
2020/04/12;"00417135";"262.98€";"AMPLIACIÓN EXCÉNTRICA PIPE AISI316 EPDM DN200-250";"AMPLIACIÓN EXCÉNTRICA - AISI316";"ACO PIPE";
2020/04/12;"00419429";"277.52€";"DERIVACIÓN SIMPLE 45º EPDM AISI316 DN200";"DERIVACIÓN SIMPLE 45º - AISI316";"ACO PIPE";
2020/04/12;"00419678";"284.46€";"TUBERIA ACCESO PIPE EPDM AISI316 DN200";"TUBERIA DE ACCESO - AISI316";"ACO PIPE";
2020/04/12;"00419270";"313.08€";"ANTI-RATAS PIPE AISI316 EPDM DN110-125";"ANTI-RATAS - AISI316";"ACO PIPE";
2020/04/12;"00098828";"328.98€";"SIFÓN EPDM AISI304 DN160";"Sifón - AISI304";"ACO PIPE";
2020/04/12;"00417132";"343.15€";"TAPON C/ABRAZADERA ACO PIPE AISI316 DN250";"TAPÓN CON ABRAZADERA - AISI316";"ACO PIPE";
2020/04/12;"00098878";"379.04€";"SIFÓN EPDM AISI316 DN160";"Sifón - AISI316";"ACO PIPE";
2020/04/12;"00417100";"435.13€";"CODO TUBERIA 15º EPDM AISI316 DN250";"CODO 15º - AISI316";"ACO PIPE";
2020/04/12;"00417128";"496.38€";"TUBERIA ACCESO PIPE EPDM AISI316 DN250";"TUBERIA DE ACCESO - AISI316";"ACO PIPE";
2020/04/12;"00417096";"525.02€";"CODO TUBERIA 30º EPDM AISI316 DN250";"CODO 30º - AISI316";"ACO PIPE";
2020/04/12;"00417092";"565.22€";"CODO TUBERIA 45º EPDM AISI316 DN250";"CODO 45º - AISI316";"ACO PIPE";
2020/04/12;"00417112";"605.90€";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR EPDM AISI316 DN250-200";"DERIVACIÓN SIMPLE 87,5º C/REDUCTOR - AISI316";"ACO PIPE";
2020/04/12;"00417124";"666.07€";"DERIVACIÓN DOBLE 45º C/REDUCTOR EPDM AISI316 DN250-200";"DERIVACIÓN DOBLE 45º C/REDUCTOR - AISI316";"ACO PIPE";
2020/04/12;"00417116";"695.13€";"DERIVACIÓN SIMPLE 45º C/REDUCTOR EPDM AISI316 DN250-200";"DERIVACIÓN SIMPLE 45º C/REDUCTOR - AISI316";"ACO PIPE";
2020/04/12;"00417104";"726.24€";"DERIVACIÓN SIMPLE 87,5º EPDM AISI316 DN250";"DERIVACIÓN SIMPLE 87,5º - AISI316";"ACO PIPE";
2020/04/12;"00417088";"835.48€";"CODO TUBERIA 87,5º EPDM AISI316 DN250";"CODO 87,5º - AISI316";"ACO PIPE";
2020/04/12;"00417108";"848.76€";"DERIVACIÓN SIMPLE 45º EPDM AISI316 DN250";"DERIVACIÓN SIMPLE 45º - AISI316";"ACO PIPE";
2020/04/12;"00417120";"852.13€";"DERIVACIÓN DOBLE 45º EPDM AISI316 DN250";"DERIVACIÓN DOBLE 45º - AISI316";"ACO PIPE";
2020/04/12;"01741052";"6.83€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L250 DN40";"TUBERIA - AºGº DN40 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01741053";"8.28€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L250 DN50";"TUBERIA - AºGº DN50 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01741060";"10.42€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L500 DN40";"TUBERIA - AºGº DN40 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01741054";"11.25€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L250 DN70";"TUBERIA - AºGº DN70 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01741061";"12.72€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L500 DN50";"TUBERIA - AºGº DN50 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01741070";"14.31€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L750 DN40";"TUBERIA - AºGº DN40 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01741055";"16.61€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L250 DN80";"TUBERIA - AºGº DN80 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01741071";"17.47€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L750 DN50";"TUBERIA - AºGº DN50 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01741062";"17.64€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L500 DN70";"TUBERIA - AºGº DN70 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01741078";"17.69€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L1000 DN40";"TUBERIA - AºGº DN40 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01748564";"18.64€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L250 DN32";"TUBERIA - AºGº DN32 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01741056";"18.94€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L250 DN100";"TUBERIA - AºGº DN100 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01748565";"21.33€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L500 DN32";"TUBERIA - AºGº DN32 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01741079";"21.78€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L1000 DN50";"TUBERIA - AºGº DN50 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01741072";"24.53€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L750 DN70";"TUBERIA - AºGº DN70 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01741088";"25.08€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L1500 DN40";"TUBERIA - AºGº DN40 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01741063";"26.86€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L500 DN80";"TUBERIA - AºGº DN80 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01741064";"30.36€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L500 DN100";"TUBERIA - AºGº DN100 ESTÁNDAR";"ACO GM-X";
2020/04/12;"01741080";"30.72€";"TUBERIA ACO GM-X ESTÁNDAR AºGº L1000 DN70";"TUBERIA - AºGº DN70 ESTÁNDAR";"ACO GM-X";
